Time,Symbol,Message
04/07/2017 07:29:36,RFP,$RFP reached a new low of $5.4
04/07/2017 07:29:21,DSX,$DSX reached a new low of $6.03
04/07/2017 07:29:21,EGLE,$EGLE reached a new low of $5.41
04/07/2017 07:29:15,CETC,$CETC reached a new low of $3.7962
04/07/2017 07:29:12,AREX,$AREX reached a new low of $2.56
04/07/2017 07:29:12,RGLS,$RGLS reached a new low of $1.475
04/07/2017 07:29:06,NNA,$NNA reached a new low of $1.66
04/07/2017 07:28:57,CADC,$CADC reached a new low of $3.4108
04/07/2017 07:28:39,FCEL,$FCEL reached a new low of $1.6
04/07/2017 07:28:36,AUPH,$AUPH reached a new low of $7.11
04/07/2017 07:28:30,SYNC,$SYNC reached a new low of $3.4789
04/07/2017 07:28:15,NVCN,$NVCN reached a new low of $1.6774
04/07/2017 07:28:12,OCN,$OCN reached a new low of $5.27
04/07/2017 07:28:06,NCZ,$NCZ reached a new low of $6.1399
04/07/2017 07:28:06,NQ,$NQ reached a new low of $3.94
04/07/2017 07:28:00,ITI,$ITI reached a new low of $5.5
04/07/2017 07:28:00,MVIS,$MVIS reached a new low of $2.19
04/07/2017 07:28:00,NYMX,$NYMX reached a new low of $4.42
04/07/2017 07:28:00,TYHT,$TYHT reached a new low of $4.7072
04/07/2017 07:27:51,FOMX,$FOMX reached a new low of $4.54
04/07/2017 07:27:42,HTGM,$HTGM reached a new low of $6.7
04/07/2017 07:27:36,DRYS,$DRYS reached a new low of $0.735
04/07/2017 07:27:36,STV,$STV reached a new low of $1.27
04/07/2017 07:27:21,KTOS,$KTOS reached a new low of $7.9
04/07/2017 07:27:15,NEON,$NEON reached a new low of $1.4996
04/07/2017 07:27:12,GLBS,$GLBS reached a new low of $3.83
04/07/2017 07:26:42,CO,$CO reached a new low of $6.97
04/07/2017 07:26:42,SPPI,$SPPI reached a new low of $6.13
04/07/2017 07:26:39,HIL,$HIL reached a new low of $4.075
04/07/2017 07:26:36,KND,$KND reached a new low of $7.8
04/07/2017 07:26:30,CLNT,$CLNT reached a new low of $7.803
04/07/2017 07:26:30,UNIS,$UNIS reached a new low of $0.3
04/07/2017 07:26:30,SNMX,$SNMX reached a new low of $0.9295
04/07/2017 07:26:27,ATHX,$ATHX reached a new low of $1.55
04/07/2017 07:26:27,NVFY,$NVFY reached a new low of $1.71
04/07/2017 07:26:24,ZSAN,$ZSAN reached a new low of $1.528
04/07/2017 07:26:12,ADHD,$ADHD reached a new low of $1.18
04/07/2017 07:26:12,STKS,$STKS reached a new low of $2
04/07/2017 07:26:06,NCV,$NCV reached a new low of $6.905
04/07/2017 07:25:45,CETC,$CETC reached a new low of $3.5101
04/07/2017 07:25:42,MBRX,$MBRX reached a new low of $0.8112
04/07/2017 07:25:42,SB,$SB reached a new low of $2.51
04/07/2017 07:25:39,JMEI,$JMEI reached a new low of $3.465
04/07/2017 07:25:36,CBAK,$CBAK reached a new low of $1.8
04/07/2017 07:25:30,CATB,$CATB reached a new low of $1.3792
04/07/2017 07:25:21,PRKR,$PRKR reached a new low of $1.89
04/07/2017 07:25:15,NVCN,$NVCN reached a new low of $1.6663
04/07/2017 07:25:06,ICD,$ICD reached a new low of $5.9454
04/07/2017 07:24:57,NVCR,$NVCR reached a new low of $11.35
04/07/2017 07:24:51,EARS,$EARS reached a new low of $0.7201
04/07/2017 07:24:51,LLEX,$LLEX reached a new low of $3.51
04/07/2017 07:24:51,SMRT,$SMRT reached a new low of $2.69
04/07/2017 07:24:30,NXTD,$NXTD reached a new low of $1.7236
04/07/2017 07:24:21,AUPH,$AUPH reached a new low of $7.11
04/07/2017 07:24:21,CDXS,$CDXS reached a new low of $4.1
04/07/2017 07:24:21,DRYS,$DRYS reached a new low of $0.7337
04/07/2017 07:24:12,CACB,$CACB reached a new low of $7.59
04/07/2017 07:24:12,CVEO,$CVEO reached a new low of $2.97
04/07/2017 07:24:06,TNDM,$TNDM reached a new low of $1.05
04/07/2017 07:23:57,HTGM,$HTGM reached a new low of $6.56
04/07/2017 07:23:45,GOGL,$GOGL reached a new low of $8.49
04/07/2017 07:23:45,OPHT,$OPHT reached a new low of $3.09
04/07/2017 07:23:39,PACD,$PACD reached a new low of $1.8105
04/07/2017 07:23:24,FCEL,$FCEL reached a new low of $1.595
04/07/2017 07:23:15,CLNT,$CLNT reached a new low of $7.928
04/07/2017 07:23:15,PES,$PES reached a new low of $4.1
04/07/2017 07:23:12,MICT,$MICT reached a new low of $1.3003
04/07/2017 07:23:09,ANH,$ANH reached a new low of $5.52
04/07/2017 07:22:51,CPRX,$CPRX reached a new low of $1.76
04/07/2017 07:22:30,CETC,$CETC reached a new low of $3.555
04/07/2017 07:22:27,ADHD,$ADHD reached a new low of $1.1846
04/07/2017 07:22:27,GLBS,$GLBS reached a new low of $3.87
04/07/2017 07:22:24,NMM,$NMM reached a new low of $2.0899
04/07/2017 07:22:21,CCCR,$CCCR reached a new low of $1.15
04/07/2017 07:22:21,ITEK,$ITEK reached a new low of $1.825
04/07/2017 07:22:21,NM,$NM reached a new low of $1.94
04/07/2017 07:22:12,CCCL,$CCCL reached a new low of $2.2
04/07/2017 07:22:12,STKS,$STKS reached a new low of $2
04/07/2017 07:22:12,TROV,$TROV reached a new low of $0.9
04/07/2017 07:22:06,CPLP,$CPLP reached a new low of $3.47
04/07/2017 07:21:57,BLRX,$BLRX reached a new low of $0.8611
04/07/2017 07:21:57,GLUU,$GLUU reached a new low of $2.295
04/07/2017 07:21:51,GCAP,$GCAP reached a new low of $8.2
04/07/2017 07:21:36,MCC,$MCC reached a new low of $7.65
04/07/2017 07:21:30,SSH,$SSH reached a new low of $1.89
04/07/2017 07:21:27,RT,$RT reached a new low of $2.4825
04/07/2017 07:21:27,AMCN,$AMCN reached a new low of $3.0708
04/07/2017 07:21:24,EGY,$EGY reached a new low of $0.9041
04/07/2017 07:21:12,SB,$SB reached a new low of $2.48
04/07/2017 07:21:06,AUPH,$AUPH reached a new low of $7.1801
04/07/2017 07:21:06,DRYS,$DRYS reached a new low of $0.7332
04/07/2017 07:20:45,RIGL,$RIGL reached a new low of $3.03
04/07/2017 07:20:36,MRTX,$MRTX reached a new low of $4.8
04/07/2017 07:20:36,ESES,$ESES reached a new low of $1.2247
04/07/2017 07:20:30,DRD,$DRD reached a new low of $5.103
04/07/2017 07:20:15,HLIT,$HLIT reached a new low of $5.45
04/07/2017 07:20:15,RCON,$RCON reached a new low of $1.3804
04/07/2017 07:20:15,UNIS,$UNIS reached a new low of $0.3062
04/07/2017 07:20:12,HTGM,$HTGM reached a new low of $6.51
04/07/2017 07:20:06,DSX,$DSX reached a new low of $5.94
04/07/2017 07:19:45,GOGL,$GOGL reached a new low of $8.42
04/07/2017 07:19:45,CLNT,$CLNT reached a new low of $8.154
04/07/2017 07:19:30,SORL,$SORL reached a new low of $4.263
04/07/2017 07:19:15,GNC,$GNC reached a new low of $6.63
04/07/2017 07:19:12,ACTG,$ACTG reached a new low of $5.45
04/07/2017 07:19:06,NNA,$NNA reached a new low of $1.6584
04/07/2017 07:19:00,CETC,$CETC reached a new low of $3.52
04/07/2017 07:18:57,ATHX,$ATHX reached a new low of $1.5373
04/07/2017 07:18:57,GLUU,$GLUU reached a new low of $2.285
04/07/2017 07:18:45,NEOT,$NEOT reached a new low of $1.65
04/07/2017 07:18:42,MICT,$MICT reached a new low of $1.3201
04/07/2017 07:18:27,CCCL,$CCCL reached a new low of $2.18
04/07/2017 07:18:21,ACRX,$ACRX reached a new low of $2.775
04/07/2017 07:18:12,OCN,$OCN reached a new low of $5.26
04/07/2017 07:18:06,AUPH,$AUPH reached a new low of $7.1
04/07/2017 07:18:06,AXAS,$AXAS reached a new low of $2.3001
04/07/2017 07:18:06,DRYS,$DRYS reached a new low of $0.735
04/07/2017 07:18:06,KTOS,$KTOS reached a new low of $7.9
04/07/2017 07:18:06,NQ,$NQ reached a new low of $3.9
04/07/2017 07:17:30,ANGI,$ANGI reached a new low of $5.9399
04/07/2017 07:17:27,AGTC,$AGTC reached a new low of $6.45
04/07/2017 07:17:12,DMTX,$DMTX reached a new low of $1.575
04/07/2017 07:17:06,DSX,$DSX reached a new low of $5.91
04/07/2017 07:17:00,RIGL,$RIGL reached a new low of $3.045
04/07/2017 07:16:54,ZSAN,$ZSAN reached a new low of $1.53
04/07/2017 07:16:51,SMRT,$SMRT reached a new low of $2.69
04/07/2017 07:16:51,VNCE,$VNCE reached a new low of $1.3
04/07/2017 07:16:45,CLNT,$CLNT reached a new low of $8.2272
04/07/2017 07:16:42,ARAY,$ARAY reached a new low of $4.675
04/07/2017 07:16:42,HTGM,$HTGM reached a new low of $6.5934
04/07/2017 07:16:42,MBRX,$MBRX reached a new low of $0.82
04/07/2017 07:16:21,CCCR,$CCCR reached a new low of $1.13
04/07/2017 07:16:12,RGLS,$RGLS reached a new low of $1.475
04/07/2017 07:16:09,TRCH,$TRCH reached a new low of $1.4322
04/07/2017 07:15:42,AREX,$AREX reached a new low of $2.57
04/07/2017 07:15:36,FOMX,$FOMX reached a new low of $4.63
04/07/2017 07:15:36,INAP,$INAP reached a new low of $3.52
04/07/2017 07:15:27,NVLS,$NVLS reached a new low of $2.8201
04/07/2017 07:15:24,DHT,$DHT reached a new low of $4.46
04/07/2017 07:15:12,GLUU,$GLUU reached a new low of $2.295
04/07/2017 07:15:12,NAO,$NAO reached a new low of $0.95
04/07/2017 07:15:06,DRYS,$DRYS reached a new low of $0.735
04/07/2017 07:14:45,CETC,$CETC reached a new low of $3.9882
04/07/2017 07:14:45,SORL,$SORL reached a new low of $4.22
04/07/2017 07:14:42,ADAP,$ADAP reached a new low of $5.635
04/07/2017 07:14:42,ARLZ,$ARLZ reached a new low of $1.535
04/07/2017 07:14:36,AUPH,$AUPH reached a new low of $7.16
04/07/2017 07:14:36,NQ,$NQ reached a new low of $3.85
04/07/2017 07:14:30,AVID,$AVID reached a new low of $4.615
04/07/2017 07:14:30,ECR,$ECR reached a new low of $2.5
04/07/2017 07:14:30,GNC,$GNC reached a new low of $6.65
04/07/2017 07:14:27,OCN,$OCN reached a new low of $5.285
04/07/2017 07:14:21,NR,$NR reached a new low of $8.05
04/07/2017 07:14:15,KZ,$KZ reached a new low of $7.42
04/07/2017 07:14:15,NXTD,$NXTD reached a new low of $1.7786
04/07/2017 07:14:12,CCCL,$CCCL reached a new low of $2.29
04/07/2017 07:14:12,NVCR,$NVCR reached a new low of $11.5
04/07/2017 07:14:12,VVUS,$VVUS reached a new low of $1.045
04/07/2017 07:14:00,SGMO,$SGMO reached a new low of $4.425
04/07/2017 07:14:00,XENE,$XENE reached a new low of $3.805
04/07/2017 07:13:57,MICT,$MICT reached a new low of $1.34
04/07/2017 07:13:57,RUBI,$RUBI reached a new low of $5.82
04/07/2017 07:13:51,EARS,$EARS reached a new low of $0.7462
04/07/2017 07:13:42,NK,$NK reached a new low of $3.21
04/07/2017 07:13:30,CLNT,$CLNT reached a new low of $7.81
04/07/2017 07:13:30,PME,$PME reached a new low of $4.25
04/07/2017 07:13:27,HTGM,$HTGM reached a new low of $6.71
04/07/2017 07:13:27,TROV,$TROV reached a new low of $0.95
04/07/2017 07:13:24,BDSI,$BDSI reached a new low of $1.775
04/07/2017 07:13:24,CLD,$CLD reached a new low of $4.81
04/07/2017 07:13:24,ZSAN,$ZSAN reached a new low of $1.55
04/07/2017 07:13:21,DSX,$DSX reached a new low of $5.815
04/07/2017 07:13:21,NM,$NM reached a new low of $1.93
04/07/2017 07:13:15,PES,$PES reached a new low of $4.15
04/07/2017 07:13:15,ZAGG,$ZAGG reached a new low of $7.05
04/07/2017 07:13:09,HIO,$HIO reached a new low of $5.12
04/07/2017 07:13:06,AXAS,$AXAS reached a new low of $2.32
04/07/2017 07:13:06,CLNE,$CLNE reached a new low of $2.54
04/07/2017 07:12:45,RIGL,$RIGL reached a new low of $3.02
04/07/2017 07:12:42,SB,$SB reached a new low of $2.4
04/07/2017 07:12:36,MN,$MN reached a new low of $5.775
04/07/2017 07:12:00,SRNE,$SRNE reached a new low of $3.025
04/07/2017 07:11:57,NVFY,$NVFY reached a new low of $1.74
04/07/2017 07:11:54,HGT,$HGT reached a new low of $2.1
04/07/2017 07:11:51,CDXS,$CDXS reached a new low of $4.13
04/07/2017 07:11:51,DRYS,$DRYS reached a new low of $0.7388
04/07/2017 07:11:51,TNDM,$TNDM reached a new low of $1.05
04/07/2017 07:11:45,RNWK,$RNWK reached a new low of $4.37
04/07/2017 07:11:42,CACB,$CACB reached a new low of $7.58
04/07/2017 07:11:42,MEET,$MEET reached a new low of $5.685
04/07/2017 07:11:36,AUPH,$AUPH reached a new low of $7.06
04/07/2017 07:11:36,INVE,$INVE reached a new low of $6.5224
04/07/2017 07:11:36,KTOS,$KTOS reached a new low of $7.915
04/07/2017 07:11:30,CETC,$CETC reached a new low of $3.77
04/07/2017 07:11:27,RGLS,$RGLS reached a new low of $1.49
04/07/2017 07:11:15,LGCY,$LGCY reached a new low of $2.29
04/07/2017 07:11:06,WPRT,$WPRT reached a new low of $1.125
04/07/2017 07:11:00,GNC,$GNC reached a new low of $6.63
04/07/2017 07:11:00,HLIT,$HLIT reached a new low of $5.55
04/07/2017 07:11:00,ITI,$ITI reached a new low of $5.45
04/07/2017 07:10:57,CO,$CO reached a new low of $6.95
04/07/2017 07:10:57,GNMX,$GNMX reached a new low of $1.65
04/07/2017 07:10:51,INAP,$INAP reached a new low of $3.54
04/07/2017 07:10:45,URRE,$URRE reached a new low of $1.9
04/07/2017 07:10:42,CXRX,$CXRX reached a new low of $1.35
04/07/2017 07:10:42,GLUU,$GLUU reached a new low of $2.295
04/07/2017 07:10:42,MICT,$MICT reached a new low of $1.2395
04/07/2017 07:10:30,NXTD,$NXTD reached a new low of $1.82
04/07/2017 07:10:21,FAC,$FAC reached a new low of $1.33
04/07/2017 07:10:15,CLNT,$CLNT reached a new low of $7.74
04/07/2017 07:10:06,BGY,$BGY reached a new low of $5.835
04/07/2017 07:10:06,DSX,$DSX reached a new low of $5.79
04/07/2017 07:10:06,NM,$NM reached a new low of $1.93
04/07/2017 07:10:06,STKL,$STKL reached a new low of $6.875
04/07/2017 07:09:54,EVOK,$EVOK reached a new low of $2.9
04/07/2017 07:09:45,NIHD,$NIHD reached a new low of $1.125
04/07/2017 07:09:39,TRCH,$TRCH reached a new low of $1.4595
04/07/2017 07:09:27,AMCN,$AMCN reached a new low of $3.11
04/07/2017 07:09:15,SSH,$SSH reached a new low of $2.02
04/07/2017 07:09:12,RT,$RT reached a new low of $2.46
04/07/2017 07:09:06,MN,$MN reached a new low of $5.75
04/07/2017 07:09:00,PME,$PME reached a new low of $4.28
04/07/2017 07:08:45,GOGL,$GOGL reached a new low of $8.37
04/07/2017 07:08:42,HTGM,$HTGM reached a new low of $6.75
04/07/2017 07:08:42,TROV,$TROV reached a new low of $0.95
04/07/2017 07:08:42,AXSM,$AXSM reached a new low of $3.66
04/07/2017 07:08:36,AXAS,$AXAS reached a new low of $2.305
04/07/2017 07:08:36,DRYS,$DRYS reached a new low of $0.759
04/07/2017 07:08:27,GLBS,$GLBS reached a new low of $3.96
04/07/2017 07:08:27,IPI,$IPI reached a new low of $1.83
04/07/2017 07:08:27,RUBI,$RUBI reached a new low of $5.81
04/07/2017 07:08:24,CTRV,$CTRV reached a new low of $1.5491
04/07/2017 07:08:24,LTRX,$LTRX reached a new low of $3.52
04/07/2017 07:08:21,AUPH,$AUPH reached a new low of $6.97
04/07/2017 07:08:21,TNDM,$TNDM reached a new low of $1.05
04/07/2017 07:08:12,ARLZ,$ARLZ reached a new low of $1.535
04/07/2017 07:08:09,ANH,$ANH reached a new low of $5.535
04/07/2017 07:07:45,KZ,$KZ reached a new low of $7.42
04/07/2017 07:07:42,MEET,$MEET reached a new low of $5.68
04/07/2017 07:07:42,SEED,$SEED reached a new low of $2.31
04/07/2017 07:07:39,GALT,$GALT reached a new low of $2.54
04/07/2017 07:07:36,EDD,$EDD reached a new low of $7.62
04/07/2017 07:07:24,EVRI,$EVRI reached a new low of $4.84
04/07/2017 07:07:15,CLNT,$CLNT reached a new low of $7.85
04/07/2017 07:07:15,DRD,$DRD reached a new low of $5.07
04/07/2017 07:07:12,NVFY,$NVFY reached a new low of $1.67
04/07/2017 07:07:12,PGLC,$PGLC reached a new low of $2.9768
04/07/2017 07:07:06,NM,$NM reached a new low of $1.93
04/07/2017 07:06:57,AMCN,$AMCN reached a new low of $3.1
04/07/2017 07:06:57,AREX,$AREX reached a new low of $2.56
04/07/2017 07:06:57,AXTI,$AXTI reached a new low of $5.775
04/07/2017 07:06:57,GNMX,$GNMX reached a new low of $1.66
04/07/2017 07:06:51,PETX,$PETX reached a new low of $5.25
04/07/2017 07:06:45,GNC,$GNC reached a new low of $6.67
04/07/2017 07:06:36,DSX,$DSX reached a new low of $5.76
04/07/2017 07:06:21,CDXS,$CDXS reached a new low of $4.1
04/07/2017 07:06:21,KTOS,$KTOS reached a new low of $7.935
04/07/2017 07:06:21,RPRX,$RPRX reached a new low of $1.101
04/07/2017 07:06:15,HGSH,$HGSH reached a new low of $1.68
04/07/2017 07:06:06,RADA,$RADA reached a new low of $1.1602
04/07/2017 07:05:42,CVEO,$CVEO reached a new low of $3.0032
04/07/2017 07:05:42,TROV,$TROV reached a new low of $1
04/07/2017 07:05:36,DRYS,$DRYS reached a new low of $0.731
04/07/2017 07:05:30,XELB,$XELB reached a new low of $2.945
04/07/2017 07:05:27,HTGM,$HTGM reached a new low of $6.8418
04/07/2017 07:05:27,SB,$SB reached a new low of $2.38
04/07/2017 07:05:12,GLUU,$GLUU reached a new low of $2.29
04/07/2017 07:05:00,CETC,$CETC reached a new low of $2.6495
04/07/2017 07:05:00,NIHD,$NIHD reached a new low of $1.1
04/07/2017 07:04:51,AXAS,$AXAS reached a new low of $2.291
04/07/2017 07:04:42,SEED,$SEED reached a new low of $2.29
04/07/2017 07:04:36,AUPH,$AUPH reached a new low of $6.96
04/07/2017 07:04:27,MEET,$MEET reached a new low of $5.68
04/07/2017 07:04:15,CLNT,$CLNT reached a new low of $8.1
04/07/2017 07:04:06,EARS,$EARS reached a new low of $0.7521
04/07/2017 07:03:36,NCV,$NCV reached a new low of $6.88
04/07/2017 07:03:27,RT,$RT reached a new low of $2.39
04/07/2017 07:03:21,CLNE,$CLNE reached a new low of $2.53
04/07/2017 07:03:21,GLBL,$GLBL reached a new low of $4.725
04/07/2017 07:03:15,CRNT,$CRNT reached a new low of $3.22
04/07/2017 07:03:12,ARLZ,$ARLZ reached a new low of $1.53
04/07/2017 07:03:00,HLIT,$HLIT reached a new low of $5.45
04/07/2017 07:03:00,ZAIS,$ZAIS reached a new low of $2.35
04/07/2017 07:02:57,ARTX,$ARTX reached a new low of $3.0753
04/07/2017 07:02:57,NVCR,$NVCR reached a new low of $11.4343
04/07/2017 07:02:39,JMEI,$JMEI reached a new low of $3.47
04/07/2017 07:02:36,DRYS,$DRYS reached a new low of $0.736
04/07/2017 07:02:30,DX,$DX reached a new low of $6.88
04/07/2017 07:02:30,GNC,$GNC reached a new low of $6.62
04/07/2017 07:02:21,DSX,$DSX reached a new low of $5.7099
04/07/2017 07:02:15,URRE,$URRE reached a new low of $1.8603
04/07/2017 07:02:12,CIDM,$CIDM reached a new low of $1.35
04/07/2017 07:02:12,GLUU,$GLUU reached a new low of $2.2907
04/07/2017 07:02:12,OCN,$OCN reached a new low of $5.25
04/07/2017 07:02:06,AXAS,$AXAS reached a new low of $2.295
04/07/2017 07:02:06,KTOS,$KTOS reached a new low of $7.93
04/07/2017 07:01:42,SB,$SB reached a new low of $2.34
04/07/2017 07:01:30,NVCN,$NVCN reached a new low of $1.621
04/07/2017 07:01:27,RELY,$RELY reached a new low of $2.55
04/07/2017 07:01:27,SEED,$SEED reached a new low of $2.28
04/07/2017 07:01:21,AUPH,$AUPH reached a new low of $6.9
04/07/2017 07:01:15,MVIS,$MVIS reached a new low of $2.18
04/07/2017 07:01:15,SALE,$SALE reached a new low of $7.75
04/07/2017 07:01:15,SYNC,$SYNC reached a new low of $3.45
04/07/2017 07:01:06,CALX,$CALX reached a new low of $6.5
04/07/2017 07:01:00,CNAT,$CNAT reached a new low of $5.6099
04/07/2017 07:01:00,NXTD,$NXTD reached a new low of $1.85
04/07/2017 07:00:57,ATAX,$ATAX reached a new low of $5.61
04/07/2017 07:00:54,DHT,$DHT reached a new low of $4.4399
04/07/2017 07:00:51,NR,$NR reached a new low of $8
04/07/2017 07:00:36,KND,$KND reached a new low of $7.85
04/07/2017 07:00:30,CETC,$CETC reached a new low of $2.13
04/07/2017 07:00:30,DRNA,$DRNA reached a new low of $3.31
04/07/2017 07:00:30,ECR,$ECR reached a new low of $2.46
04/07/2017 07:00:27,BCRX,$BCRX reached a new low of $7.26
04/07/2017 07:00:27,FANH,$FANH reached a new low of $8.98
04/07/2017 07:00:27,NAO,$NAO reached a new low of $0.955
04/07/2017 07:00:21,EGLE,$EGLE reached a new low of $5.4
04/07/2017 07:00:15,UNIS,$UNIS reached a new low of $0.2933
04/07/2017 06:59:45,OPHT,$OPHT reached a new low of $3.11
04/07/2017 06:59:39,GALT,$GALT reached a new low of $2.55
04/07/2017 06:59:36,DRYS,$DRYS reached a new low of $0.7303
04/07/2017 06:59:30,GOGL,$GOGL reached a new low of $8.33
04/07/2017 06:59:24,JASO,$JASO reached a new low of $6.58
04/07/2017 06:59:21,RRTS,$RRTS reached a new low of $6.38
04/07/2017 06:59:21,APTO,$APTO reached a new low of $0.95
04/07/2017 06:59:21,INAP,$INAP reached a new low of $3.57
04/07/2017 06:59:21,NVIV,$NVIV reached a new low of $3.8
04/07/2017 06:59:12,NVCR,$NVCR reached a new low of $11.425
04/07/2017 06:59:12,NVFY,$NVFY reached a new low of $1.701
04/07/2017 06:59:06,EVRI,$EVRI reached a new low of $4.85
04/07/2017 06:59:00,CBK,$CBK reached a new low of $1.32
04/07/2017 06:58:57,RT,$RT reached a new low of $2.3764
04/07/2017 06:58:57,SPPI,$SPPI reached a new low of $6.14
04/07/2017 06:58:51,ONVO,$ONVO reached a new low of $3.01
04/07/2017 06:58:51,EARS,$EARS reached a new low of $0.7587
04/07/2017 06:58:42,FATE,$FATE reached a new low of $4.1
04/07/2017 06:58:42,HTGM,$HTGM reached a new low of $6.78
04/07/2017 06:58:42,MEET,$MEET reached a new low of $5.645
04/07/2017 06:58:36,DSX,$DSX reached a new low of $5.7769
04/07/2017 06:58:36,PQ,$PQ reached a new low of $2.72
04/07/2017 06:58:36,WPRT,$WPRT reached a new low of $1.1
04/07/2017 06:58:30,RIGL,$RIGL reached a new low of $2.979
04/07/2017 06:58:27,ARLZ,$ARLZ reached a new low of $1.54
04/07/2017 06:58:21,CBAK,$CBAK reached a new low of $1.6
04/07/2017 06:58:21,CLNE,$CLNE reached a new low of $2.495
04/07/2017 06:58:06,AUPH,$AUPH reached a new low of $6.87
04/07/2017 06:58:06,PETX,$PETX reached a new low of $5.22
04/07/2017 06:58:00,HLIT,$HLIT reached a new low of $5.475
04/07/2017 06:57:51,CDXS,$CDXS reached a new low of $4.125
04/07/2017 06:57:51,ZIXI,$ZIXI reached a new low of $4.9
04/07/2017 06:57:45,NEOT,$NEOT reached a new low of $1.67
04/07/2017 06:57:36,IGD,$IGD reached a new low of $7.26
04/07/2017 06:57:36,KGJI,$KGJI reached a new low of $1.0801
04/07/2017 06:57:30,NXTD,$NXTD reached a new low of $1.78
04/07/2017 06:57:30,SALE,$SALE reached a new low of $7.65
04/07/2017 06:57:30,URRE,$URRE reached a new low of $1.8811
04/07/2017 06:57:27,AMCN,$AMCN reached a new low of $3.091
04/07/2017 06:57:27,AREX,$AREX reached a new low of $2.53
04/07/2017 06:57:21,ITEK,$ITEK reached a new low of $1.85
04/07/2017 06:57:21,KTOS,$KTOS reached a new low of $7.85
04/07/2017 06:57:21,NM,$NM reached a new low of $1.91
04/07/2017 06:57:15,GNC,$GNC reached a new low of $6.57
04/07/2017 06:57:15,SNMX,$SNMX reached a new low of $0.9273
04/07/2017 06:57:12,ENOC,$ENOC reached a new low of $6.05
04/07/2017 06:57:12,GLUU,$GLUU reached a new low of $2.2742
04/07/2017 06:56:57,IPI,$IPI reached a new low of $1.8026
04/07/2017 06:56:45,CLNT,$CLNT reached a new low of $8.541
04/07/2017 06:56:45,UNIS,$UNIS reached a new low of $0.3
04/07/2017 06:56:42,CFMS,$CFMS reached a new low of $5.07
04/07/2017 06:56:42,SEED,$SEED reached a new low of $2.2748
04/07/2017 06:56:36,NR,$NR reached a new low of $8
04/07/2017 06:56:27,SSI,$SSI reached a new low of $2.51
04/07/2017 06:56:24,GALT,$GALT reached a new low of $2.5587
04/07/2017 06:56:21,ACRX,$ACRX reached a new low of $2.8
04/07/2017 06:56:21,DRYS,$DRYS reached a new low of $0.75
04/07/2017 06:56:06,NQ,$NQ reached a new low of $3.79
04/07/2017 06:55:57,SB,$SB reached a new low of $2.4001
04/07/2017 06:55:36,DSX,$DSX reached a new low of $5.76
04/07/2017 06:55:36,INAP,$INAP reached a new low of $3.51
04/07/2017 06:55:36,EARS,$EARS reached a new low of $0.7605
04/07/2017 06:55:30,DS,$DS reached a new low of $3.992
04/07/201.5587
04/07/2017 06:56:21,ACRX,$ACRX reached a new low of $2.8
04/07/2017 06:56:21,DRYS,$DRYS reached a new low of $0.75
04/07/2017 06:56:06,NQ,$NQ reached a new low of $3.79
04/07/2017 06:55:57,SB,$SB reached a new low of $2.4001
04/07/2017 06:55:36,DSX,$DSX reached a new low of $5.76
04/07/2017 06:55:36,INAP,$INAP reached a new low of $3.51
04/07/2017 06:55:36,EARS,$EARS reached a new low of $0.7605
04/07/2017 06:55:30,DS,$DS reached a new low of $3.992
04/07/2017 06:55:30,DX,$DX reached a new low of $6.86
04/07/2017 06:55:27,RGLS,$RGLS reached a new low of $1.5
04/07/2017 06:55:21,WPRT,$WPRT reached a new low of $1.101
04/07/2017 06:55:15,GOGL,$GOGL reached a new low of $8.27
04/07/2017 06:55:12,RUBI,$RUBI reached a new low of $5.745
04/07/2017 06:55:06,AXAS,$AXAS reached a new low of $2.2801
04/07/2017 06:55:06,CDXS,$CDXS reached a new low of $4.175
04/07/2017 06:55:00,NEON,$NEON reached a new low of $1.5
04/07/2017 06:55:00,SYNC,$SYNC reached a new low of $3.5
04/07/2017 06:54:57,EXG,$EXG reached a new low of $8.58
04/07/2017 06:54:57,HTGM,$HTGM reached a new low of $6.8999
04/07/2017 06:54:57,OCN,$OCN reached a new low of $5.23
04/07/2017 06:54:54,FCEL,$FCEL reached a new low of $1.575
04/07/2017 06:54:51,AUPH,$AUPH reached a new low of $6.8986
04/07/2017 06:54:51,KGJI,$KGJI reached a new low of $1.1057
04/07/2017 06:54:51,NETE,$NETE reached a new low of $0.83
04/07/2017 06:54:36,GLBL,$GLBL reached a new low of $4.725
04/07/2017 06:54:36,MAGS,$MAGS reached a new low of $7.402
04/07/2017 06:54:27,SHOR,$SHOR reached a new low of $6.4
04/07/2017 06:54:27,GENE,$GENE reached a new low of $1.1442
04/07/2017 06:54:24,ANH,$ANH reached a new low of $5.5
04/07/2017 06:54:21,ZIXI,$ZIXI reached a new low of $4.85
04/07/2017 06:54:15,GNC,$GNC reached a new low of $6.62
04/07/2017 06:54:15,LPTH,$LPTH reached a new low of $2.62
04/07/2017 06:54:12,AMCN,$AMCN reached a new low of $3.1
04/07/2017 06:54:12,GLBS,$GLBS reached a new low of $3.98
04/07/2017 06:53:45,CLNT,$CLNT reached a new low of $9.1101
04/07/2017 06:53:45,NXTD,$NXTD reached a new low of $1.97
04/07/2017 06:53:42,FLDM,$FLDM reached a new low of $5.14
04/07/2017 06:53:42,MEET,$MEET reached a new low of $5.66
04/07/2017 06:53:36,HPJ,$HPJ reached a new low of $4.705
